Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Superkingdom name	Superkingdom taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
331041	331041	Cibicidoides wuellerstorfi		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Anomalinidae	331038	Cibicidoides	331039	Cibicidoides wuellerstorfi	331041	TRUE
331042	331042	Nodosariidae		FAMILY				no	forams	Eukaryota	2759			Foraminifera	29178					Nodosariidae	331042					TRUE
331043	331043	Dentalina		GENUS				no	forams	Eukaryota	2759			Foraminifera	29178					Nodosariidae	331042	Dentalina	331043			TRUE
331044	331044	Dentalina aphelis		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178					Nodosariidae	331042	Dentalina	331043	Dentalina aphelis	331044	TRUE
331047	331047	Triloculina		GENUS				no	forams	Eukaryota	2759			Foraminifera	29178			Miliolida	1216353	Miliolidae	128054	Triloculina	331047			TRUE
331048	331048	Triloculina sp. PS124		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Miliolida	1216353	Miliolidae	128054	Triloculina	331047	Triloculina sp. PS124	331048	FALSE
331049	331049	Osangulariidae		FAMILY				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Osangulariidae	331049					TRUE
331050	331050	Osangulariella		GENUS				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Osangulariidae	331049	Osangulariella	331050			TRUE
331051	331051	Osangulariella umbonifera		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Osangulariidae	331049	Osangulariella	331050	Osangulariella umbonifera	331051	TRUE
331054	331054	Cribrostomoides		GENUS				no	forams	Eukaryota	2759			Foraminifera	29178			Textulariida	196922	Trochamminidae	164126	Cribrostomoides	331054			TRUE
331055	331055	Cribrostomoides sp. PS170		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Textulariida	196922	Trochamminidae	164126	Cribrostomoides	331054	Cribrostomoides sp. PS170	331055	FALSE
331056	331056	Cribrostomoides sp. PS171		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Textulariida	196922	Trochamminidae	164126	Cribrostomoides	331054	Cribrostomoides sp. PS171	331056	FALSE
331057	331057	Cribrostomoides sp. PS210		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Textulariida	196922	Trochamminidae	164126	Cribrostomoides	331054	Cribrostomoides sp. PS210	331057	FALSE
331058	331058	Cribrostomoides sp. PS231		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Textulariida	196922	Trochamminidae	164126	Cribrostomoides	331054	Cribrostomoides sp. PS231	331058	FALSE
331059	331059	Cribrostomoides sp. PS234		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Textulariida	196922	Trochamminidae	164126	Cribrostomoides	331054	Cribrostomoides sp. PS234	331059	FALSE
331060	331060	Alabaminidae		FAMILY				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Alabaminidae	331060					TRUE
331061	331061	Oridorsalis		GENUS				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Alabaminidae	331060	Oridorsalis	331061			TRUE
331062	331062	Oridorsalis umbonatus		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Alabaminidae	331060	Oridorsalis	331061	Oridorsalis umbonatus	331062	TRUE
331063	331063	Pyrgo sp. PS594		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Miliolida	1216353	Hauerinidae	218541	Pyrgo	218542	Pyrgo sp. PS594	331063	FALSE
332294	332294	Phaeogromida		ORDER				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930	Phaeogromida	332294							TRUE
332295	332295	Challengeriidae		FAMILY				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930	Phaeogromida	332294	Challengeriidae	332295					TRUE
332297	332297	Medusettidae		FAMILY				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930	Phaeogromida	332294	Medusettidae	332297					TRUE
332298	332298	Challengeron		GENUS				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930	Phaeogromida	332294	Challengeriidae	332295	Challengeron	332298			TRUE
332299	332299	Challengeron diodon	(Haeckel, 1887)	SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930	Phaeogromida	332294	Challengeriidae	332295	Challengeron	332298	Challengeron diodon	332299	TRUE
332300	332300	Protocystis		GENUS				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930	Phaeogromida	332294	Challengeriidae	332295	Protocystis	332300			TRUE
332301	332301	Protocystis xiphodon		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930	Phaeogromida	332294	Challengeriidae	332295	Protocystis	332300	Protocystis xiphodon	332301	TRUE
332304	332304	Conchellium		GENUS				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930	Phaeoconchia	2603930	Concharidae	332307	Conchellium	332304			TRUE
332305	332305	Conchellium capsula		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930	Phaeoconchia	2603930	Concharidae	332307	Conchellium	332304	Conchellium capsula	332305	TRUE
332307	332307	Concharidae		FAMILY				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930	Phaeoconchia	2603930	Concharidae	332307					TRUE
341164	341164	environmental samples		NO_RANK				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Chlorarachniophyceae	29197									FALSE
341165	341165	uncultured Lotharella		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Chlorarachniophyceae	29197							uncultured Lotharella	341165	FALSE
348363	348363	Heteromita sp. DDB-2005		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Cercomonadida	188941	Heteromitidae	45105	Heteromita	45106	Heteromita sp. DDB-2005	348363	FALSE
348364	348364	Gymnophrys sp. DDB-2005		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419							Gymnophrys	188963	Gymnophrys sp. DDB-2005	348364	FALSE
348366	348366	Spongomonas sp. DDB-2005		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Imbricatea	1736114	Spongomonadida	1736115	Spongomonadidae	1980071	Spongomonas	188972	Spongomonas sp. DDB-2005	348366	FALSE
349301	349301	uncultured chlorarachniophyte		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Chlorarachniophyceae	29197							uncultured chlorarachniophyte	349301	FALSE
349559	349559	Cibicides ungerianus		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Cibicididae	212496	Cibicides	212487	Cibicides ungerianus	349559	TRUE
349560	349560	Cibicides pachyderma	(Rzehak, 1886)	SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Cibicididae	212496	Cibicides	212487	Cibicides pachyderma	349560	TRUE
349561	349561	Epistominella exigua		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Pseudoparrellidae	325269	Epistominella	325270	Epistominella exigua	349561	TRUE
349562	349562	Rosalina sp. 3675		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Rosalinidae	313275	Rosalina	37353	Rosalina sp. 3675	349562	FALSE
349906	349906	Haplosporidium montforti		SPECIES				no	eukaryotes	Eukaryota	2759			Endomyxa	2604748	Ascetosporea	1871466	Haplosporida	31291	Haplosporidiidae	31294	Haplosporidium	31295	Haplosporidium montforti	349906	TRUE
349982	349982	Virgulina		GENUS				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Fursenkoinidae	349984	Virgulina	349982			TRUE
349983	349983	Fursenkoinacea		SUPERFAMILY				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185							FALSE
349984	349984	Fursenkoinidae		FAMILY				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Fursenkoinidae	349984					TRUE
350037	350037	unclassified Allogromiidae		NO_RANK				no	forams	Eukaryota	2759			Foraminifera	29178					Allogromiidae	160355					FALSE
350040	350040	Foraminifera sp. AM1		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178									Foraminifera sp. AM1	350040	FALSE
350041	350041	Foraminifera sp. AM2		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178									Foraminifera sp. AM2	350041	FALSE
350042	350042	Foraminifera sp. AM4		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178									Foraminifera sp. AM4	350042	FALSE
350843	350843	Aurigamonas		GENUS				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Glissomonadida	1238681	Pansomonadidae	2586442	Aurigamonas	350843			TRUE
350847	350847	Aurigamonas solis		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Glissomonadida	1238681	Pansomonadidae	2586442	Aurigamonas	350843	Aurigamonas solis	350847	TRUE
352461	352461	Thaumatomonas coloniensis	Wylezich, Mylnikov, Weitere, & Arndt, 2007	SPECIES				yes	cercozoans	Eukaryota	2759			Cercozoa	136419	Imbricatea	1736114	Thaumatomonadida	188944	Thaumatomastigidae	45098	Thaumatomonas	45099	Thaumatomonas coloniensis	352461	TRUE
352462	352462	Cercomonas metabolicus	Mylnikov, 1987	SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Cercomonadida	188941	Cercomonadidae	45108	Cercomonas	45109	Cercomonas metabolicus	352462	TRUE
352464	352464	Bodomorpha sp. HFCC56		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Glissomonadida	1238681	Viridiraptoridae	1435001	Bodomorpha	188949	Bodomorpha sp. HFCC56	352464	FALSE
352465	352465	Bodomorpha sp. HFCC57		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Glissomonadida	1238681	Viridiraptoridae	1435001	Bodomorpha	188949	Bodomorpha sp. HFCC57	352465	FALSE
352467	352467	Cercomonas sp. HFCC89		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Cercomonadida	188941	Cercomonadidae	45108	Cercomonas	45109	Cercomonas sp. HFCC89	352467	FALSE
353567	353567	Mikrocytos sp. DFO-2002		SPECIES				no	eukaryotes	Eukaryota	2759			Endomyxa	2604748	Ascetosporea	1871466			Mikrocytiidae	1483952	Mikrocytos	195009	Mikrocytos sp. DFO-2002	353567	FALSE
355909	355909	Chilostomella sp. NPac		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Chilostomellidae	212508	Chilostomella	212509	Chilostomella sp. NPac	355909	FALSE
355910	355910	Chilostomella sp. AtlMed		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Chilostomellidae	212508	Chilostomella	212509	Chilostomella sp. AtlMed	355910	FALSE
355911	355911	Chilostomella sp. CPac		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Chilostomellidae	212508	Chilostomella	212509	Chilostomella sp. CPac	355911	FALSE
356913	356913	uncultured freshwater cercozoan		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419									uncultured freshwater cercozoan	356913	FALSE
361424	361424	Ebriacea		FAMILY				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930			Ebriacea	361424					FALSE
361425	361425	Ebria	Borgert, 1891	GENUS				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930			Ebriacea	361424	Ebria	361425			TRUE
361426	361426	Ebria tripartita	(Schumann) Lemmermann 1899	SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Thecofilosea	1004930			Ebriacea	361424	Ebria	361425	Ebria tripartita	361426	TRUE
361427	361427	Protaspis grandis		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Imbricatea	1736114	Thaumatomonadida	188944	Thaumatomastigidae	45098	Protaspis	188977	Protaspis grandis	361427	TRUE
362532	362532	Bonamia exitiosa		SPECIES				no	eukaryotes	Eukaryota	2759			Endomyxa	2604748	Ascetosporea	1871466	Haplosporida	31291			Bonamia	126727	Bonamia exitiosa	362532	TRUE
366516	366516	Eucyrtidium hexastichum		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Nassellaria	278980	Theoperidae	278981	Eucyrtidium	278982	Eucyrtidium hexastichum	366516	TRUE
366517	366517	Eucyrtidium acuminatum		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Nassellaria	278980	Theoperidae	278981	Eucyrtidium	278982	Eucyrtidium acuminatum	366517	TRUE
366518	366518	unclassified Spumellaria		NO_RANK				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583							FALSE
366519	366519	Spumellarian radiolarian 7017		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583					Spumellarian radiolarian 7017	366519	FALSE
366535	366535	Ethmosphaeridae		FAMILY				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Ethmosphaeridae	366535					TRUE
366536	366536	Styptosphaera		GENUS				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Ethmosphaeridae	366535	Styptosphaera	366536			TRUE
366537	366537	Styptosphaera sp. 2022		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Ethmosphaeridae	366535	Styptosphaera	366536	Styptosphaera sp. 2022	366537	FALSE
366544	366544	Artostrobus		GENUS				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Nassellaria	278980	Theoperidae	278981	Artostrobus	366544			TRUE
366545	366545	Artostrobus sp. 2014		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Nassellaria	278980	Theoperidae	278981	Artostrobus	366544	Artostrobus sp. 2014	366545	FALSE
366585	366585	Plagoniidae		FAMILY				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Nassellaria	278980	Plagoniidae	366585					TRUE
366587	366587	Lithomelissa		GENUS				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Nassellaria	278980	Plagiacanthidae	1054398	Lithomelissa	366587			TRUE
366588	366588	Lithomelissa sp. 2003		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Nassellaria	278980	Plagiacanthidae	1054398	Lithomelissa	366587	Lithomelissa sp. 2003	366588	FALSE
366590	366590	Pyloniidae		FAMILY				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Pyloniidae	366590					TRUE
366591	366591	Tetrapyle		GENUS				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Pyloniidae	366590	Tetrapyle	366591			TRUE
366592	366592	Tetrapyle octacantha		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Pyloniidae	366590	Tetrapyle	366591	Tetrapyle octacantha	366592	TRUE
366593	366593	Tetrapyle sp. 2098		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Pyloniidae	366590	Tetrapyle	366591	Tetrapyle sp. 2098	366593	FALSE
366595	366595	Spongopyle		GENUS				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Spongodiscidae	220106	Spongopyle	366595			TRUE
366596	366596	Spongopyle osculosa		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Spongodiscidae	220106	Spongopyle	366595	Spongopyle osculosa	366596	TRUE
366597	366597	Pseudocubus		GENUS				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Nassellaria	278980	Plagoniidae	366585	Pseudocubus	366597			TRUE
366598	366598	Pseudocubus obeliscus		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Nassellaria	278980	Plagoniidae	366585	Pseudocubus	366597	Pseudocubus obeliscus	366598	TRUE
366599	366599	Litheliidae		FAMILY				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Litheliidae	366599					TRUE
366600	366600	Larcopyle		GENUS				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Litheliidae	366599	Larcopyle	366600			TRUE
366601	366601	Larcopyle buetschlii	Dreyer, 1889	SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Litheliidae	366599	Larcopyle	366600	Larcopyle buetschlii	366601	TRUE
366603	366603	Lithomelissa sp. 8012		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Nassellaria	278980	Plagiacanthidae	1054398	Lithomelissa	366587	Lithomelissa sp. 8012	366603	FALSE
366604	366604	Spongodiscus		GENUS				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Spongodiscidae	220106	Spongodiscus	366604			TRUE
366605	366605	Spongodiscus biconcavus		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Spongodiscidae	220106	Spongodiscus	366604	Spongodiscus biconcavus	366605	TRUE
366606	366606	Spongodiscus resurgens		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Spongodiscidae	220106	Spongodiscus	366604	Spongodiscus resurgens	366606	TRUE
366607	366607	Stylodictya		GENUS				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Spongodiscidae	220106	Stylodictya	366607			TRUE
366608	366608	Stylodictya sp. 8037		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Spongodiscidae	220106	Stylodictya	366607	Stylodictya sp. 8037	366608	FALSE
366609	366609	Styptosphaera sp. 2013		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Spumellaria	65583	Ethmosphaeridae	366535	Styptosphaera	366536	Styptosphaera sp. 2013	366609	FALSE
366610	366610	Pterocanium		GENUS				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Nassellaria	278980	Theoperidae	278981	Pterocanium	366610			TRUE
366611	366611	Pterocanium trilobum		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582	Nassellaria	278980	Theoperidae	278981	Pterocanium	366610	Pterocanium trilobum	366611	TRUE
368604	368604	Bonamia perspora		SPECIES				no	eukaryotes	Eukaryota	2759			Endomyxa	2604748	Ascetosporea	1871466	Haplosporida	31291			Bonamia	126727	Bonamia perspora	368604	TRUE
372078	372078	Cercomonas sp. C59		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Cercomonadida	188941	Cercomonadidae	45108	Cercomonas	45109	Cercomonas sp. C59	372078	FALSE
372079	372079	Sticholonche-like environmental clone KW16		SPECIES				no	eukaryotes	Eukaryota	2759							Sticholonchida	1054998	Sticholonchidae	240576			Sticholonche-like environmental clone KW16	372079	FALSE
372081	372081	unclassified Polycystinea		NO_RANK				no	eukaryotes	Eukaryota	2759					Polycystinea	65582									FALSE
372082	372082	Polycystine-like environmental clone HA2		SPECIES				no	eukaryotes	Eukaryota	2759					Polycystinea	65582							Polycystine-like environmental clone HA2	372082	FALSE
372085	372085	Paracercomonas		GENUS				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Cercomonadida	188941	Cercomonadidae	45108	Paracercomonas	372085			TRUE
372086	372086	Paracercomonas marina		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Cercomonadida	188941	Cercomonadidae	45108	Paracercomonas	372085	Paracercomonas marina	372086	TRUE
373137	373137	Rosculus		GENUS				no	cercozoans	Eukaryota	2759			Cercozoa	136419					Guttulinopsidae	2602012	Rosculus	373137			TRUE
373139	373139	Rosculus sp. ATCC 50888		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419					Guttulinopsidae	2602012	Rosculus	373137	Rosculus sp. ATCC 50888	373139	FALSE
374801	374801	Cibicides kullenbergi		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Cibicididae	212496	Cibicides	212487	Cibicides kullenbergi	374801	TRUE
374802	374802	Cibicides sp. 2524		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Cibicididae	212496	Cibicides	212487	Cibicides sp. 2524	374802	FALSE
375012	375012	Globigerina sp. Okinawa trough 2006		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Globigerinidae	45998	Globigerina	55305	Globigerina sp. Okinawa trough 2006	375012	FALSE
375647	375647	unclassified Rotaliida		NO_RANK				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185							FALSE
378197	378197	Neoassilina ammonoides	(Gronovius, 1781)	SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Nummulitidae	196917	Neoassilina	3242584	Neoassilina ammonoides	378197	TRUE
378218	378218	Cibicides pachyderma x Cibicides kullenbergi		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Cibicididae	212496	Cibicides	212487	Cibicides pachyderma x Cibicides kullenbergi	378218	TRUE
378219	378219	Haplosporidian parasite of Syllis nipponica		SPECIES				no	eukaryotes	Eukaryota	2759			Endomyxa	2604748	Ascetosporea	1871466	Haplosporida	31291					Haplosporidian parasite of Syllis nipponica	378219	FALSE
379343	379343	Buliminellidae		FAMILY				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Buliminellidae	379343					TRUE
379344	379344	Buliminella		GENUS				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Buliminellidae	379343	Buliminella	379344			TRUE
379345	379345	Buliminella elegantissima		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Buliminellidae	379343	Buliminella	379344	Buliminella elegantissima	379345	TRUE
379346	379346	Bolivina sp. 2341		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Bolivinitidae	46101	Bolivina	46083	Bolivina sp. 2341	379346	FALSE
379349	379349	Rotaliella sp. 1002		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Rotaliidae	69034	Rotaliella	35209	Rotaliella sp. 1002	379349	FALSE
379354	379354	Rossyatella		GENUS				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Glabratellidae	69037	Rossyatella	379354			TRUE
379355	379355	Rossyatella sp. 3953		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Glabratellidae	69037	Rossyatella	379354	Rossyatella sp. 3953	379355	FALSE
379356	379356	Buliminoididae		FAMILY				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Buliminoididae	379356					TRUE
379357	379357	Buliminoides		GENUS				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Buliminoididae	379356	Buliminoides	379357			TRUE
379358	379358	Buliminoides sp. 623		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Buliminoididae	379356	Buliminoides	379357	Buliminoides sp. 623	379358	FALSE
380133	380133	Haplosporidium edule		SPECIES				no	eukaryotes	Eukaryota	2759			Endomyxa	2604748	Ascetosporea	1871466	Haplosporida	31291	Haplosporidiidae	31294	Haplosporidium	31295	Haplosporidium edule	380133	TRUE
380679	380679	Polymyxa graminis f. sp. temperata		FORMA				no	eukaryotes	Eukaryota	2759			Endomyxa	2604748	Phytomyxea	2779609	Plasmodiophorida	37357	Plasmodiophoridae	37358	Polymyxa	41455	Polymyxa graminis	70182	FALSE
380680	380680	Polymyxa graminis f. sp. tepida		FORMA				no	eukaryotes	Eukaryota	2759			Endomyxa	2604748	Phytomyxea	2779609	Plasmodiophorida	37357	Plasmodiophoridae	37358	Polymyxa	41455	Polymyxa graminis	70182	FALSE
385040	385040	environmental samples		NO_RANK				no	eukaryotes	Eukaryota	2759			Endomyxa	2604748	Ascetosporea	1871466	Haplosporida	31291							FALSE
385041	385041	uncultured Haplosporidia		SPECIES				no	eukaryotes	Eukaryota	2759			Endomyxa	2604748	Ascetosporea	1871466	Haplosporida	31291					uncultured Haplosporidia	385041	FALSE
385046	385046	uncultured taxopodid-like		SPECIES				no	eukaryotes	Eukaryota	2759							Sticholonchida	1054998					uncultured taxopodid-like	385046	FALSE
388735	388735	Cercozoan amoeba sp. ex Porpyra yezoensis		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419									Cercozoan amoeba sp. ex Porpyra yezoensis	388735	FALSE
391241	391241	Globigerinella aequilateralis		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Globigerinidae	45998	Globigerinella	46131	Globigerinella aequilateralis	391241	TRUE
391242	391242	Candeinidae		FAMILY				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Candeinidae	391242					TRUE
391243	391243	Candeina		GENUS				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Candeinidae	391242	Candeina	391243			TRUE
391244	391244	Candeina nitida		SPECIES				no	forams	Eukaryota	2759			Foraminifera	29178			Rotaliida	29185	Candeinidae	391242	Candeina	391243	Candeina nitida	391244	TRUE
391639	391639	Haplosporidia sp. ex Penaeus vannamei		SPECIES				no	eukaryotes	Eukaryota	2759			Endomyxa	2604748	Ascetosporea	1871466	Haplosporida	31291					Haplosporidia sp. ex Penaeus vannamei	391639	FALSE
404426	404426	Athalamea environmental sample		SPECIES				no	eukaryotes	Eukaryota	2759													Athalamea environmental sample	404426	FALSE
404695	404695	environmental samples		NO_RANK				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Imbricatea	1736114	Thaumatomonadida	188944	Thaumatomastigidae	45098					FALSE
404696	404696	Thaumatomastigidae environmental sample		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Imbricatea	1736114	Thaumatomonadida	188944	Thaumatomastigidae	45098			Thaumatomastigidae environmental sample	404696	FALSE
404697	404697	environmental samples		NO_RANK				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Cercomonadida	188941	Heteromitidae	45105					FALSE
404698	404698	uncultured Heteromitidae		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Cercomonadida	188941	Heteromitidae	45105			uncultured Heteromitidae	404698	FALSE
404699	404699	environmental samples		NO_RANK				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Cercomonadida	188941							FALSE
404700	404700	Cercomonadida environmental sample		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Cercomonadida	188941					Cercomonadida environmental sample	404700	FALSE
404736	404736	environmental samples		NO_RANK				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Cercomonadida	188941	Cercomonadidae	45108					FALSE
404737	404737	uncultured cercomonad		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419			Cercomonadida	188941	Cercomonadidae	45108			uncultured cercomonad	404737	FALSE
404740	404740	uncultured Thaumatomonadida		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Imbricatea	1736114	Thaumatomonadida	188944					uncultured Thaumatomonadida	404740	FALSE
407209	407209	Thaumatomonas sp. TMT002		SPECIES				no	cercozoans	Eukaryota	2759			Cercozoa	136419	Imbricatea	1736114	Thaumatomonadida	188944	Thaumatomastigidae	45098	Thaumatomonas	45099	Thaumatomonas sp. TMT002	407209	FALSE
409061	409061	unclassified Arthracanthida		NO_RANK				no	eukaryotes	Eukaryota	2759					Acantharea	65574	Arthracanthida	85460							FALSE
409062	409062	unclassified Symphyacanthida		NO_RANK				no	eukaryotes	Eukaryota	2759					Acantharea	65574	Symphyacanthida	65578							FALSE
