Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Superkingdom name	Superkingdom taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
390267	390267	Pseudotrichonympha sp. Ma55Pa		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Teranymphidae	285682	Pseudotrichonympha	104082	Pseudotrichonympha sp. Ma55Pa	390267	FALSE
390268	390268	Pseudotrichonympha sp. Au03Sc		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Teranymphidae	285682	Pseudotrichonympha	104082	Pseudotrichonympha sp. Au03Sc	390268	FALSE
39048	39048	Ditrichomonas		GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Honigbergiellida	740974	Honigbergiellidae	723924	Ditrichomonas	39048			TRUE
39049	39049	Ditrichomonas honigbergii		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Honigbergiellida	740974	Honigbergiellidae	723924	Ditrichomonas	39048	Ditrichomonas honigbergii	39049	TRUE
39050	39050	unidentified trichomonad 1		SPECIES				no	trichomonads	Eukaryota	2759			Parabasalia	5719			Trichomonadida	37104					unidentified trichomonad 1	39050	FALSE
39052	39052	unidentified trichomonad 2		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477			unidentified trichomonad 2	39052	FALSE
39062	39062	Metadevescovina		GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Metadevescovina	39062			TRUE
39063	39063	Metadevescovina polyspira		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Metadevescovina	39062	Metadevescovina polyspira	39063	TRUE
39064	39064	Pseudotrichomonas		GENUS				no	trichomonads	Eukaryota	2759			Parabasalia	5719			Trichomonadida	37104			Pseudotrichomonas	39064			TRUE
39065	39065	Pseudotrichomonas keilini	Bishop, 1939	SPECIES				no	trichomonads	Eukaryota	2759			Parabasalia	5719			Trichomonadida	37104			Pseudotrichomonas	39064	Pseudotrichomonas keilini	39065	TRUE
391065	391065	Dysnectes		GENUS				no	eukaryotes	Eukaryota	2759			Fornicata	207245							Dysnectes	391065			TRUE
391066	391066	Dysnectes brevis		SPECIES				no	eukaryotes	Eukaryota	2759			Fornicata	207245							Dysnectes	391065	Dysnectes brevis	391066	TRUE
39139	39139	Coronympha octonaria		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Coronympha	39248	Coronympha octonaria	39139	TRUE
39248	39248	Coronympha	Kirby, 1929	GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Coronympha	39248			TRUE
39709	39709	Spironucleus		GENUS				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Spironucleus	39709			TRUE
39710	39710	Spironucleus muris		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Spironucleus	39709	Spironucleus muris	39710	TRUE
402892	402892	Stephanonympha nelumbium		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Stephanonympha	336693	Stephanonympha nelumbium	402892	TRUE
402893	402893	Caduceia		GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Caduceia	402893			TRUE
402894	402894	Caduceia versatilis		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Caduceia	402893	Caduceia versatilis	402894	TRUE
405008	405008	Eucomonympha imla	Cleveland, Hall, Sanders & Collier, 1934	SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Teranymphidae	285682	Eucomonympha	104092	Eucomonympha imla	405008	TRUE
406985	406985	Hexamita nelsoni		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Hexamita	13567	Hexamita nelsoni	406985	TRUE
406986	406986	Spironucleus meleagridis		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Spironucleus	39709	Spironucleus meleagridis	406986	TRUE
406987	406987	Spironucleus torosa		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Spironucleus	39709	Spironucleus torosa	406987	TRUE
412133	412133	Trichomonas vaginalis G3		ISOLATE				no	trichomonads	Eukaryota	2759			Parabasalia	5719			Trichomonadida	37104	Trichomonadidae	181550	Trichomonas	5721	Trichomonas vaginalis	5722	FALSE
413578	413578	environmental samples		NO_RANK				no	eukaryotes	Eukaryota	2759			Preaxostyla	2662611			Oxymonadida	66288							FALSE
413579	413579	uncultured Oxymonadida sp.		SPECIES				no	eukaryotes	Eukaryota	2759			Preaxostyla	2662611			Oxymonadida	66288					uncultured Oxymonadida sp.	413579	FALSE
413586	413586	environmental samples		NO_RANK				no	eukaryotes	Eukaryota	2759			Preaxostyla	2662611			Oxymonadida	66288	Saccinobaculidae	388026	Saccinobaculus	388027			FALSE
413587	413587	Saccinobaculus environmental sample		SPECIES				no	eukaryotes	Eukaryota	2759			Preaxostyla	2662611			Oxymonadida	66288	Saccinobaculidae	388026	Saccinobaculus	388027	Saccinobaculus environmental sample	413587	FALSE
41452	41452	Metadevescovina extranea		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Metadevescovina	39062	Metadevescovina extranea	41452	TRUE
41453	41453	Pentatrichomonoides		GENUS				no	trichomonads	Eukaryota	2759			Parabasalia	5719			Trichomonadida	37104	Trichomonadidae	181550	Pentatrichomonoides	41453			TRUE
41454	41454	Pentatrichomonoides scroa		SPECIES				no	trichomonads	Eukaryota	2759			Parabasalia	5719			Trichomonadida	37104	Trichomonadidae	181550	Pentatrichomonoides	41453	Pentatrichomonoides scroa	41454	TRUE
426309	426309	Spironucleus sp. F54-06-3		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Spironucleus	39709	Spironucleus sp. F54-06-3	426309	FALSE
426310	426310	Spironucleus sp. F54-06-13		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Spironucleus	39709	Spironucleus sp. F54-06-13	426310	FALSE
426311	426311	Spironucleus sp. F60-06-3		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Spironucleus	39709	Spironucleus sp. F60-06-3	426311	FALSE
426312	426312	Spironucleus sp. F60-06-7		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Spironucleus	39709	Spironucleus sp. F60-06-7	426312	FALSE
43075	43075	Trichomonas tenax		SPECIES				no	trichomonads	Eukaryota	2759			Parabasalia	5719			Trichomonadida	37104	Trichomonadidae	181550	Trichomonas	5721	Trichomonas tenax	43075	TRUE
43351	43351	Dientamoeba	Jepps & Dobell, 1918	GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Tritrichomonadida	740972	Dientamoebidae	740973	Dientamoeba	43351			TRUE
43352	43352	Dientamoeba fragilis		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Tritrichomonadida	740972	Dientamoebidae	740973	Dientamoeba	43351	Dientamoeba fragilis	43352	TRUE
44997	44997	Trepomonas		GENUS				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Trepomonas	44997			TRUE
45002	45002	Trepomonas agilis		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Trepomonas	44997	Trepomonas agilis	45002	TRUE
450634	450634	Chilomastix	A. Alexeieff, 1910	GENUS				no	eukaryotes	Eukaryota	2759			Fornicata	207245					Retortamonadidae	193075	Chilomastix	450634			TRUE
450635	450635	Chilomastix wenrichi		SPECIES				no	eukaryotes	Eukaryota	2759			Fornicata	207245					Retortamonadidae	193075	Chilomastix	450634	Chilomastix wenrichi	450635	TRUE
450805	450805	Trichonympha sp. HsTcA		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. HsTcA	450805	FALSE
450806	450806	Trichonympha sp. HsTcA-2		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. HsTcA-2	450806	FALSE
450807	450807	Trichonympha sp. HsTcB		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. HsTcB	450807	FALSE
450808	450808	Trichonympha sp. HsTcB-2		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. HsTcB-2	450808	FALSE
450809	450809	Trichonympha sp. HsTcC		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. HsTcC	450809	FALSE
450810	450810	Trichonympha sp. HsTcC2		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. HsTcC2	450810	FALSE
450811	450811	Eucomonympha sp. HsEcA		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Teranymphidae	285682	Eucomonympha	104092	Eucomonympha sp. HsEcA	450811	FALSE
450812	450812	Dinenympha sp. HsDnA		SPECIES				no	eukaryotes	Eukaryota	2759			Preaxostyla	2662611			Oxymonadida	66288	Pyrsonymphidae	97340	Dinenympha	66289	Dinenympha sp. HsDnA	450812	FALSE
450813	450813	Dinenympha sp. HsDnA2		SPECIES				no	eukaryotes	Eukaryota	2759			Preaxostyla	2662611			Oxymonadida	66288	Pyrsonymphidae	97340	Dinenympha	66289	Dinenympha sp. HsDnA2	450813	FALSE
450814	450814	Trichonympha sp. ZnTcA		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. ZnTcA	450814	FALSE
450815	450815	Trichonympha sp. ZnTcA2		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. ZnTcA2	450815	FALSE
450816	450816	Joenia sp. KfJeA		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Joenia	450819	Joenia sp. KfJeA	450816	FALSE
450817	450817	Joenia sp. KfJeA2		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Joenia	450819	Joenia sp. KfJeA2	450817	FALSE
450818	450818	Oxymonas sp. NcOxA		SPECIES				no	eukaryotes	Eukaryota	2759			Preaxostyla	2662611			Oxymonadida	66288	Oxymonadidae	97343	Oxymonas	185581	Oxymonas sp. NcOxA	450818	FALSE
450819	450819	Joenia		GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Joenia	450819			TRUE
450820	450820	Joenia annectens		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Joenia	450819	Joenia annectens	450820	TRUE
451060	451060	Calonympha sp. WIO-2007		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Calonympha	47795	Calonympha sp. WIO-2007	451060	FALSE
451061	451061	Devescovina sp. WIO-2007		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Devescovina	48979	Devescovina sp. WIO-2007	451061	FALSE
460171	460171	Enteromonadidae sp. PSEUD		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739			Enteromonadidae sp. PSEUD	460171	FALSE
460175	460175	Retortamonas sp. Vale		SPECIES				no	eukaryotes	Eukaryota	2759			Fornicata	207245					Retortamonadidae	193075	Retortamonas	193076	Retortamonas sp. Vale	460175	FALSE
460176	460176	Spironucleus sp. GEPA2H		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Spironucleus	39709	Spironucleus sp. GEPA2H	460176	FALSE
460177	460177	Trepomonas sp. PPS6		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Trepomonas	44997	Trepomonas sp. PPS6	460177	FALSE
460178	460178	Trepomonas steinii	Klebs, 1892	SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Trepomonas	44997	Trepomonas steinii	460178	TRUE
460179	460179	Trimitus sp. DOGA1		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Trimitus	306058	Trimitus sp. DOGA1	460179	FALSE
460180	460180	Trimitus sp. IT1		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Trimitus	306058	Trimitus sp. IT1	460180	FALSE
460181	460181	Trimitus sp. KOMPKOJ		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Trimitus	306058	Trimitus sp. KOMPKOJ	460181	FALSE
460188	460188	Enteromonas	da Fonseca, 1915	GENUS				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Enteromonas	460188			TRUE
460189	460189	Enteromonas hominis	da Fonseca, 1915	SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Enteromonas	460188	Enteromonas hominis	460189	TRUE
460190	460190	Enteromonas sp. CUORA		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Enteromonas	460188	Enteromonas sp. CUORA	460190	FALSE
460191	460191	Enteromonas sp. GECA2		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Enteromonas	460188	Enteromonas sp. GECA2	460191	FALSE
472572	472572	Chilomastix mesnili		SPECIES				no	eukaryotes	Eukaryota	2759			Fornicata	207245					Retortamonadidae	193075	Chilomastix	450634	Chilomastix mesnili	472572	TRUE
47795	47795	Calonympha		GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Calonympha	47795			TRUE
47797	47797	Macrotrichomonas		GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Macrotrichomonas	47797			TRUE
47798	47798	Macrotrichomonoides restis	(Kirby 1942) Gile & Keeling, 2014	SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Macrotrichomonoides	1604039	Macrotrichomonoides restis	47798	TRUE
48979	48979	Devescovina		GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Devescovina	48979			TRUE
48980	48980	Devescovina sp.		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Devescovina	48979	Devescovina sp.	48980	FALSE
496875	496875	Honigbergiella		GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Honigbergiellida	740974	Honigbergiellidae	723924	Honigbergiella	496875			TRUE
496876	496876	Honigbergiella ruminantium		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Honigbergiellida	740974	Honigbergiellidae	723924	Honigbergiella	496875	Honigbergiella ruminantium	496876	TRUE
496877	496877	Hexamastix kirbyi		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Honigbergiellida	740974	Hexamastigidae	740975	Hexamastix	235493	Hexamastix kirbyi	496877	TRUE
496878	496878	Hexamastix mitis		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Honigbergiellida	740974	Hexamastigidae	740975	Hexamastix	235493	Hexamastix mitis	496878	TRUE
496970	496970	Honigbergiella sp. ATCC 50321		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Honigbergiellida	740974	Honigbergiellidae	723924	Honigbergiella	496875	Honigbergiella sp. ATCC 50321	496970	FALSE
498406	498406	Trichomonas sp. RWG-2007-1		SPECIES				no	trichomonads	Eukaryota	2759			Parabasalia	5719			Trichomonadida	37104	Trichomonadidae	181550	Trichomonas	5721	Trichomonas sp. RWG-2007-1	498406	FALSE
498407	498407	Trichomonas sp. RWG-2007-2		SPECIES				no	trichomonads	Eukaryota	2759			Parabasalia	5719			Trichomonadida	37104	Trichomonadidae	181550	Trichomonas	5721	Trichomonas sp. RWG-2007-2	498407	FALSE
507489	507489	unclassified Trichomonadida		NO_RANK				no	trichomonads	Eukaryota	2759			Parabasalia	5719			Trichomonadida	37104							FALSE
507490	507490	Trichomonadida sp. mockingbird/California/2008		SPECIES				no	trichomonads	Eukaryota	2759			Parabasalia	5719			Trichomonadida	37104					Trichomonadida sp. mockingbird/California/2008	507490	FALSE
517132	517132	Tritrichomonas sp. AUTf		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Tritrichomonadida	740972	Tritrichomonadidae	740983	Tritrichomonas	5723	Tritrichomonas sp. AUTf	517132	FALSE
521161	521161	Trichonympha collaris		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha collaris	521161	TRUE
521162	521162	Trichonympha sphaerica		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sphaerica	521162	TRUE
521164	521164	Trichonympha chattoni		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha chattoni	521164	TRUE
521165	521165	Trichonympha campanula		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha campanula	521165	TRUE
521166	521166	Trichonympha sp. RluTcA		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. RluTcA	521166	FALSE
521167	521167	Trichonympha sp. RluTcB		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. RluTcB	521167	FALSE
521168	521168	Trichonympha sp. RsaTcA		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. RsaTcA	521168	FALSE
521169	521169	Trichonympha sp. RflTcA		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. RflTcA	521169	FALSE
521170	521170	Trichonympha sp. RheTcA		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. RheTcA	521170	FALSE
521171	521171	Trichonympha sp. RxxTcA		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. RxxTcA	521171	FALSE
521172	521172	Trichonympha sp. ImrTcA		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. ImrTcA	521172	FALSE
521173	521173	Trichonympha sp. ImrTcB		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. ImrTcB	521173	FALSE
521174	521174	Trichonympha sp. CpuTcA		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. CpuTcA	521174	FALSE
521175	521175	Trichonympha sp. CpuTcB		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. CpuTcB	521175	FALSE
521176	521176	Trichonympha sp. CpuTcC		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. CpuTcC	521176	FALSE
521177	521177	Trichonympha sp. HsjTcA		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. HsjTcA	521177	FALSE
521178	521178	Trichonympha sp. HsjTcB		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. HsjTcB	521178	FALSE
521179	521179	Trichonympha sp. HsjTcC		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. HsjTcC	521179	FALSE
521713	521713	Trichonympha tabogae		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha tabogae	521713	TRUE
525768	525768	Parahistomonas	Honigberg & Kuldova , 1969	GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Tritrichomonadida	740972	Dientamoebidae	740973	Parahistomonas	525768			TRUE
525769	525769	Parahistomonas wenrichi		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Tritrichomonadida	740972	Dientamoebidae	740973	Parahistomonas	525768	Parahistomonas wenrichi	525769	TRUE
529002	529002	Enteromonadidae sp. PYX		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739			Enteromonadidae sp. PYX	529002	FALSE
530039	530039	Metadevescovina modica	Kirby	SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Metadevescovina	39062	Metadevescovina modica	530039	TRUE
530040	530040	Incisitermes marginipennis parabasalian symbiont clone GhImp44		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719									Incisitermes marginipennis parabasalian symbiont clone GhImp44	530040	FALSE
530041	530041	Incisitermes marginipennis oxymonad symbiont clone GhImp29		SPECIES				no	eukaryotes	Eukaryota	2759			Preaxostyla	2662611			Oxymonadida	66288					Incisitermes marginipennis oxymonad symbiont clone GhImp29	530041	FALSE
53243	53243	Hindgut symbiont of Neotermes jouteli		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719									Hindgut symbiont of Neotermes jouteli	53243	FALSE
544388	544388	Trichonympha sp. Cp07		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. Cp07	544388	FALSE
544389	544389	Trichonympha sp. HsT29		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. HsT29	544389	FALSE
544390	544390	Trichonympha sp. HsT36		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha sp. HsT36	544390	FALSE
544391	544391	Eucomonympha sp. HsE15		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Teranymphidae	285682	Eucomonympha	104092	Eucomonympha sp. HsE15	544391	FALSE
544392	544392	Eucomonympha sp. HsE38		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Teranymphidae	285682	Eucomonympha	104092	Eucomonympha sp. HsE38	544392	FALSE
544393	544393	Trichonympha acuta		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Trichonymphidae	67477	Trichonympha	63627	Trichonympha acuta	544393	TRUE
544394	544394	Barbulanympha	Cleveland, Hall, Sanders & Collier, 1934	GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Barbulanymphidae	3158801	Barbulanympha	544394			TRUE
544395	544395	Barbulanympha ufalula		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Barbulanymphidae	3158801	Barbulanympha	544394	Barbulanympha ufalula	544395	TRUE
544396	544396	Barbulanympha sp. Cp26		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Barbulanymphidae	3158801	Barbulanympha	544394	Barbulanympha sp. Cp26	544396	FALSE
544397	544397	Barbulanympha sp. Cp38		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Barbulanymphidae	3158801	Barbulanympha	544394	Barbulanympha sp. Cp38	544397	FALSE
544398	544398	Urinympha	Cleveland, Hall, Sanders & Collier, 1934	GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Barbulanymphidae	3158801	Urinympha	544398			TRUE
544399	544399	Urinympha talea		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Trichonymphida	285692	Barbulanymphidae	3158801	Urinympha	544398	Urinympha talea	544399	TRUE
555247	555247	Giardia sp. Swemouse185		SPECIES				no	diplomonads	Eukaryota	2759			Fornicata	207245			Diplomonadida	5738	Hexamitidae	5739	Giardia	5740	Giardia sp. Swemouse185	555247	FALSE
561865	561865	Joenina		GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Joenina	561865			TRUE
561866	561866	Joenina pulchella		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Joenina	561865	Joenina pulchella	561866	TRUE
561867	561867	Joenoides		GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Joenoides	561867			TRUE
561868	561868	Joenoides intermedia		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Joenoides	561867	Joenoides intermedia	561868	TRUE
561869	561869	Stephanonympha sp. CcStS7		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Stephanonympha	336693	Stephanonympha sp. CcStS7	561869	FALSE
561870	561870	Devescovina sp. NkFWS6		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Devescovina	48979	Devescovina sp. NkFWS6	561870	FALSE
561871	561871	Devescovina sp. GfDS1		SPECIES				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Devescovina	48979	Devescovina sp. GfDS1	561871	FALSE
561873	561873	Gigantomonas		GENUS				no	eukaryotes	Eukaryota	2759			Parabasalia	5719			Cristamonadida	740976			Gigantomonas	561873			TRUE
